Day,Block,Surgery,Start,Duration,Finish,Specialty
Thursday,25,96,216.0,0,216.0,URO
Thursday,25,97,229.0,0,229.0,URO
Thursday,25,98,340.0,0,340.0,URO
Thursday,25,99,380.0,0,380.0,URO
Friday,29,100,49.0,0,49.0,GYN
Friday,29,101,85.0,0,85.0,GYN
Friday,29,102,226.0,0,226.0,GYN
Friday,29,103,395.0,0,395.0,GYN
Friday,29,104,397.0,0,397.0,GYN
Friday,29,105,413.0,0,413.0,GYN
Friday,26,106,199.0,0,199.0,GASTRO
Friday,26,107,445.0,0,445.0,GASTRO
Friday,26,108,471.0,0,471.0,GASTRO
Friday,28,109,71.0,0,71.0,ORTH
Friday,28,110,234.0,0,234.0,ORTH
Friday,28,111,248.0,0,248.0,ORTH
Friday,28,112,441.0,0,441.0,ORTH
Friday,27,113,12.0,0,12.0,CARD
Friday,27,114,245.0,0,245.0,CARD
Friday,27,115,321.0,0,321.0,CARD
Friday,27,116,413.0,0,413.0,CARD
Friday,31,117,59.0,0,59.0,CARD
Friday,31,118,151.0,0,151.0,CARD
Friday,31,119,222.0,0,222.0,CARD
Friday,31,120,435.0,0,435.0,CARD
Friday,30,121,106.0,0,106.0,URO
Friday,30,122,284.0,0,284.0,URO
