Day,Block,Surgery,Start,Duration,Finish,Specialty
Wednesday,18,79,448.0,0,448.0,GYN
Wednesday,13,80,23.0,0,23.0,GASTRO
Wednesday,13,81,112.0,0,112.0,GASTRO
Wednesday,13,82,293.0,0,293.0,GASTRO
Wednesday,13,83,324.0,0,324.0,GASTRO
Wednesday,13,84,357.0,0,357.0,GASTRO
Wednesday,13,85,418.0,0,418.0,GASTRO
Wednesday,14,86,273.0,0,273.0,GASTRO
Wednesday,14,87,308.0,0,308.0,GASTRO
Wednesday,14,88,465.0,0,465.0,GASTRO
Wednesday,14,89,479.0,0,479.0,GASTRO
Wednesday,20,90,29.0,0,29.0,ORTH
Wednesday,20,91,81.0,0,81.0,ORTH
Wednesday,20,92,346.0,0,346.0,ORTH
Wednesday,20,93,403.0,0,403.0,ORTH
Wednesday,15,94,183.0,0,183.0,CARD
Wednesday,15,95,302.0,0,302.0,CARD
Wednesday,15,96,324.0,0,324.0,CARD
Wednesday,15,97,437.0,0,437.0,CARD
Wednesday,15,98,456.0,0,456.0,CARD
Wednesday,19,99,96.0,0,96.0,URO
Wednesday,19,100,212.0,0,212.0,URO
Wednesday,19,101,280.0,0,280.0,URO
Wednesday,19,102,324.0,0,324.0,URO
Wednesday,19,103,414.0,0,414.0,URO
Wednesday,19,104,415.0,0,415.0,URO
Wednesday,19,105,421.0,0,421.0,URO
Wednesday,19,106,448.0,0,448.0,URO
Thursday,23,107,19.0,0,19.0,GYN
Thursday,23,108,41.0,0,41.0,GYN
Thursday,23,109,358.0,0,358.0,GYN
Thursday,23,110,424.0,0,424.0,GYN
Thursday,23,111,431.0,0,431.0,GYN
Thursday,23,112,459.0,0,459.0,GYN
Thursday,23,113,472.0,0,472.0,GYN
Thursday,24,114,276.0,0,276.0,GYN
Thursday,24,115,349.0,0,349.0,GYN
Thursday,21,116,13.0,0,13.0,GASTRO
Thursday,21,117,37.0,0,37.0,GASTRO
Thursday,21,118,63.0,0,63.0,GASTRO
Thursday,21,119,348.0,0,348.0,GASTRO
Thursday,22,120,82.0,0,82.0,ORTH
Thursday,22,121,175.0,0,175.0,ORTH
Thursday,22,122,271.0,0,271.0,ORTH
Thursday,22,123,432.0,0,432.0,ORTH
Thursday,25,124,42.0,0,42.0,URO
Thursday,25,125,66.0,0,66.0,URO
Thursday,25,126,371.0,0,371.0,URO
Thursday,25,127,428.0,0,428.0,URO
Friday,29,128,141.0,0,141.0,GYN
Friday,29,129,200.0,0,200.0,GYN
Friday,29,130,267.0,0,267.0,GYN
Friday,29,131,268.0,0,268.0,GYN
Friday,29,132,361.0,0,361.0,GYN
Friday,29,133,428.0,0,428.0,GYN
Friday,26,134,61.0,0,61.0,GASTRO
Friday,26,135,96.0,0,96.0,GASTRO
Friday,26,136,200.0,0,200.0,GASTRO
Friday,26,137,294.0,0,294.0,GASTRO
Friday,26,138,310.0,0,310.0,GASTRO
Friday,26,139,325.0,0,325.0,GASTRO
Friday,26,140,425.0,0,425.0,GASTRO
Friday,28,141,60.0,0,60.0,ORTH
Friday,28,142,128.0,0,128.0,ORTH
Friday,28,143,305.0,0,305.0,ORTH
Friday,28,144,471.0,0,471.0,ORTH
Friday,27,145,67.0,0,67.0,CARD
Friday,27,146,158.0,0,158.0,CARD
Friday,27,147,198.0,0,198.0,CARD
Friday,27,148,317.0,0,317.0,CARD
Friday,27,149,366.0,0,366.0,CARD
Friday,31,150,212.0,0,212.0,CARD
Friday,31,151,333.0,0,333.0,CARD
Friday,31,152,383.0,0,383.0,CARD
Friday,31,153,424.0,0,424.0,CARD
Friday,30,154,1.0,0,1.0,URO
Friday,30,155,7.0,0,7.0,URO
Friday,30,156,109.0,0,109.0,URO
Friday,30,157,161.0,0,161.0,URO
Friday,30,158,205.0,0,205.0,URO
Friday,30,159,213.0,0,213.0,URO
Friday,30,160,347.0,0,347.0,URO
Friday,30,161,367.0,0,367.0,URO
